# BEAST v1.10.5 Prerelease #23570d1																			
# Generated Fri Jun 30 14:21:54 CEST 2023 [seed=1688127711194]																			
# -beagle_gpu -beagle_order 1 -overwrite -load_state checkpoint.state -save_every 10000 -save_state resumed.state -force_resume b.1.1.7.xml																			
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.doublingTime	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
50500000	-54487.68605	-2521.1652	-51966.52085	0.325017705	2020.67225	59.9233146	689.0015026	0.020561596	7.884686452	0.293988062	0.18284967	0.189959722	0.333202545	0.05064934	5.71E-04	5.71E-04	-51966.52085	0	-2512.259859
51000000	-54384.79975	-2405.633707	-51979.16605	0.308759833	2020.688508	58.01945397	763.5536507	0.019651163	7.109438534	0.295266911	0.18025464	0.192536169	0.33194228	0.105571689	5.84E-04	5.84E-04	-51979.16605	0	-2396.699715
51500000	-54389.751	-2439.704413	-51950.04658	0.333141502	2020.664126	59.5507427	711.1244889	0.020132017	8.12854056	0.296002992	0.182826354	0.190626269	0.330544386	0.011155244	5.92E-04	5.92E-04	-51950.04658	0	-2430.791901
52000000	-54441.28201	-2496.273863	-51945.00814	0.32361208	2020.673656	60.21937229	777.5132004	0.020347559	7.422889781	0.290714881	0.183100213	0.191826745	0.33435816	0.059866994	5.94E-04	5.94E-04	-51945.00814	0	-2487.315293
52500000	-54375.44057	-2419.540033	-51955.90054	0.305611275	2020.691656	59.70044322	1167.43865	0.018419117	8.059670558	0.294193005	0.177629883	0.193479311	0.3346978	0.076681991	5.94E-04	5.94E-04	-51955.90054	0	-2410.080085
53000000	-54365.80238	-2408.934376	-51956.86801	0.311836422	2020.685431	58.03905901	666.2766477	0.020125767	8.462496009	0.295716261	0.17922261	0.190903629	0.3341575	0.052729833	6.33E-04	6.33E-04	-51956.86801	0	-2399.89057
53500000	-54427.3151	-2513.382734	-51913.93237	0.324466921	2020.672801	60.28071111	574.8566852	0.021722502	7.865354463	0.293566659	0.180539679	0.191031086	0.334862577	0.091315705	5.70E-04	5.70E-04	-51913.93237	0	-2504.537661
54000000	-54437.75656	-2474.325431	-51963.43113	0.303358521	2020.693909	59.88028115	680.900431	0.020567083	8.053584762	0.29391886	0.180676965	0.191674719	0.333729456	0.103958643	5.82E-04	5.82E-04	-51963.43113	0	-2465.279441
54500000	-54476.00992	-2509.961714	-51966.0482	0.317385312	2020.679882	60.78386912	512.6395482	0.022063345	8.412839926	0.293174387	0.180984931	0.190766996	0.335073686	0.062054375	5.56E-04	5.56E-04	-51966.0482	0	-2501.181767
55000000	-54378.68095	-2433.798539	-51944.88241	0.302724002	2020.694544	59.18951333	994.8737127	0.018775745	9.264186705	0.295307457	0.178583346	0.194566841	0.331542356	0.012640795	5.83E-04	5.83E-04	-51944.88241	0	-2424.379041
55500000	-54294.31997	-2352.507921	-51941.81205	0.319028761	2020.678239	56.53689348	831.5748919	0.018958311	7.73894431	0.293034565	0.17900534	0.192329359	0.335630736	0.101845451	5.92E-04	5.92E-04	-51941.81205	0	-2343.36904
56000000	-54576.07484	-2628.903232	-51947.17161	0.324247571	2020.67302	65.80186874	829.7297917	0.021329035	9.839637026	0.2931526	0.17781499	0.191869531	0.337162879	0.091489508	5.35E-04	5.35E-04	-51947.17161	0	-2619.37525
56500000	-54526.17803	-2587.841143	-51938.33689	0.35194143	2020.645326	62.19351313	625.918284	0.021873488	8.031253552	0.294864204	0.180287507	0.191669609	0.33317868	0.127967953	5.91E-04	5.91E-04	-51938.33689	0	-2578.786825
57000000	-54518.43983	-2546.329698	-51972.11013	0.337494262	2020.659773	62.27962385	683.0820708	0.02126111	7.759414306	0.294003375	0.179538829	0.194061654	0.332396143	0.098000569	5.74E-04	5.74E-04	-51972.11013	0	-2537.346709
57500000	-54541.70592	-2613.570776	-51928.13515	0.311189838	2020.686078	64.42301412	836.2596152	0.021211253	8.274598271	0.292974158	0.178856918	0.190678221	0.337490703	0.074005685	5.34E-04	5.34E-04	-51928.13515	0	-2604.372026
58000000	-54434.4924	-2489.967269	-51944.52513	0.325545772	2020.671722	59.38593408	402.3723362	0.022983983	7.23052639	0.293788552	0.177369782	0.192231223	0.336610443	0.07265488	5.56E-04	5.56E-04	-51944.52513	0	-2481.620737
58500000	-54588.71108	-2619.697711	-51969.01337	0.316342986	2020.680925	65.98061947	1446.670126	0.018979407	8.5499349	0.298181292	0.177014574	0.191529637	0.333274498	0.09680157	5.07E-04	5.07E-04	-51969.01337	0	-2609.971685
59000000	-54712.55367	-2764.032977	-51948.52069	0.364839502	2020.632428	69.66374496	784.0147888	0.022807446	8.041019251	0.293727827	0.181575252	0.189540466	0.335156455	0.03281786	4.81E-04	4.81E-04	-51948.52069	0	-2755.052733
59500000	-54558.9856	-2626.408139	-51932.57746	0.318272381	2020.678995	66.96646863	1014.30351	0.020615063	7.572085691	0.290389252	0.178634985	0.191824512	0.339151252	0.113015656	5.06E-04	5.06E-04	-51932.57746	0	-2617.154569
60000000	-54662.73126	-2712.332459	-51950.3988	0.35864919	2020.638619	68.67007306	691.7604776	0.022858041	8.03823358	0.296086247	0.17642905	0.192951538	0.334533165	0.070919354	5.17E-04	5.17E-04	-51950.3988	0	-2703.360771
60500000	-54443.0611	-2485.251074	-51957.81003	0.298681389	2020.698586	61.43127441	1061.446597	0.019228116	7.791075227	0.289723888	0.179084397	0.192385259	0.338806456	0.104297531	5.29E-04	5.29E-04	-51957.81003	0	-2475.925134
61000000	-54493.16875	-2522.629061	-51970.53969	0.327764728	2020.669503	61.55332545	751.3514798	0.020728751	7.932421017	0.289928278	0.182859041	0.192829292	0.334383389	0.137507742	5.58E-04	5.58E-04	-51970.53969	0	-2513.466202
61500000	-54578.19501	-2612.177709	-51966.0173	0.327651635	2020.669616	64.96140265	827.7055502	0.020951213	7.912877861	0.295938154	0.181733549	0.192306872	0.330021425	0.027311584	5.07E-04	5.07E-04	-51966.0173	0	-2603.203498
62000000	-54539.32189	-2541.538014	-51997.78388	0.300000845	2020.697267	64.60525175	1826.919268	0.017927158	7.843921001	0.293146722	0.178220325	0.189586235	0.339046718	0.166478759	5.51E-04	5.51E-04	-51997.78388	0	-2531.576805
62500000	-54560.75442	-2558.189154	-52002.56526	0.31923381	2020.678034	62.34626483	771.9052919	0.020796541	6.712155329	0.298274405	0.179365763	0.188607097	0.333752735	0.054710743	5.41E-04	5.41E-04	-52002.56526	0	-2549.454568
63000000	-54543.6459	-2594.770536	-51948.87536	0.340130393	2020.657137	63.40710449	453.4310538	0.023660061	7.52376087	0.295828513	0.179230795	0.193030803	0.331909889	0.102920211	5.38E-04	5.38E-04	-51948.87536	0	-2586.192923
63500000	-54493.03898	-2561.745696	-51931.29328	0.31483673	2020.682431	64.53816386	1136.504988	0.019617855	8.827250685	0.292294655	0.179670919	0.193489462	0.334544964	0.034909653	5.67E-04	5.67E-04	-51931.29328	0	-2552.238106
64000000	-54504.40843	-2550.155357	-51954.25307	0.327275606	2020.669992	64.62755051	1361.000888	0.019083459	8.602400475	0.293433593	0.179763132	0.192185557	0.334617718	0.122381749	5.28E-04	5.28E-04	-51954.25307	0	-2540.394544
64500000	-54564.6952	-2598.694145	-51966.00106	0.336238717	2020.661029	63.26005137	721.2107574	0.021536994	7.869615465	0.293596303	0.180257487	0.193559599	0.332586611	0.076750572	5.26E-04	5.26E-04	-51966.00106	0	-2589.714483
65000000	-54632.79457	-2646.650621	-51986.14395	0.330720523	2020.666547	65.89884398	826.4985143	0.02141761	7.940756952	0.294329514	0.180011269	0.191449491	0.334209725	0.017111988	5.17E-04	5.17E-04	-51986.14395	0	-2637.666907
65500000	-54437.76736	-2436.605147	-52001.16221	0.299422494	2020.697845	60.06790178	879.3365083	0.019632312	7.244070684	0.2981164	0.178169772	0.190381382	0.333332446	0.079326457	5.38E-04	5.38E-04	-52001.16221	0	-2427.605814
66000000	-54536.6813	-2576.391883	-51960.28942	0.313596359	2020.683671	62.41656755	539.8624936	0.022460394	8.05149884	0.295146223	0.18262106	0.186826453	0.335406264	0.060910601	5.50E-04	5.50E-04	-51960.28942	0	-2567.636051
66500000	-54466.79489	-2485.59582	-51981.19907	0.327198318	2020.670069	61.17341221	821.4321359	0.020109313	8.178103441	0.294959477	0.17714849	0.192411506	0.335480526	0.02274701	5.57E-04	5.57E-04	-51981.19907	0	-2476.545668
67000000	-54580.55369	-2621.223659	-51959.33003	0.331463212	2020.665805	64.91255759	839.0986035	0.021180738	7.936673838	0.297025636	0.179987155	0.191321195	0.331666013	0.037676434	5.45E-04	5.45E-04	-51959.33003	0	-2612.158934
67500000	-54528.57515	-2573.570045	-51955.0051	0.308166033	2020.689102	63.77898938	777.3085644	0.021121293	7.216007107	0.291808217	0.180287611	0.194259248	0.333644924	0.038501709	5.19E-04	5.19E-04	-51955.0051	0	-2564.762581
68000000	-54520.49587	-2534.453514	-51986.04235	0.307693564	2020.689574	62.38741673	1404.774117	0.018717836	7.644464149	0.293856009	0.181117982	0.186984514	0.338041495	0.042906085	5.36E-04	5.36E-04	-51986.04235	0	-2525.013864
68500000	-54361.22203	-2424.839748	-51936.38228	0.312173315	2020.685094	58.93230234	904.2544662	0.019324305	6.588557078	0.292144149	0.181318103	0.193179386	0.333358362	0.058200074	5.97E-04	5.97E-04	-51936.38228	0	-2415.956709
69000000	-54381.39089	-2438.382061	-51943.00882	0.321159366	2020.676108	59.02430776	801.8441696	0.019767881	7.815887942	0.293385804	0.178142866	0.192769886	0.335701445	0.017292062	5.54E-04	5.54E-04	-51943.00882	0	-2429.44774
69500000	-54546.20304	-2589.581108	-51956.62194	0.318750611	2020.678517	62.32158637	488.0377951	0.023292945	8.550338017	0.290625427	0.182540372	0.189103439	0.337730763	0.013223527	5.45E-04	5.45E-04	-51956.62194	0	-2580.890129
70000000	-54501.81495	-2551.246894	-51950.56806	0.340798357	2020.656469	62.41617075	557.9255999	0.022164672	7.631762048	0.297569537	0.180956254	0.190287542	0.331186668	0.003850107	5.75E-04	5.75E-04	-51950.56806	0	-2542.649795
70500000	-54544.91793	-2571.904054	-51973.01387	0.326852793	2020.670415	62.90497963	745.4445772	0.020914581	8.566484574	0.291756603	0.181811132	0.189274701	0.337157565	0.048577254	5.44E-04	5.44E-04	-51973.01387	0	-2562.810436
71000000	-54439.05542	-2496.579827	-51942.4756	0.295883572	2020.701384	60.97871202	798.5442636	0.020098898	7.96790943	0.294256285	0.180108746	0.188641248	0.336993721	0.134406755	5.95E-04	5.95E-04	-51942.4756	0	-2487.34341
71500000	-54405.01284	-2438.39266	-51966.62018	0.318388703	2020.678879	59.19590239	627.0747875	0.020787193	6.596216126	0.296576432	0.180830962	0.189204522	0.333388084	0.065334823	6.18E-04	6.18E-04	-51966.62018	0	-2429.786834
72000000	-54423.90499	-2484.548865	-51939.35612	0.303320931	2020.693947	62.24569707	1512.173557	0.018026327	7.984355931	0.291917666	0.182096858	0.190505685	0.335479791	0.078274801	5.41E-04	5.41E-04	-51939.35612	0	-2474.92029
72500000	-54448.55891	-2491.750286	-51956.80862	0.317871878	2020.679396	62.6535261	1159.365348	0.018813319	6.809238942	0.289212126	0.182677399	0.191905803	0.336204672	0.057165469	5.25E-04	5.25E-04	-51956.80862	0	-2482.680512
73000000	-54547.02412	-2604.656626	-51942.3675	0.336800684	2020.660467	64.65709939	570.5986396	0.022783168	8.329301567	0.291755492	0.182299107	0.18901121	0.336934192	0.060019193	5.33E-04	5.33E-04	-51942.3675	0	-2595.805911
73500000	-54443.63373	-2481.422901	-51962.21083	0.309840091	2020.687428	62.15651496	1326.651514	0.018501739	6.642340574	0.295639249	0.181894221	0.1897836	0.332682929	0.093211006	5.50E-04	5.50E-04	-51962.21083	0	-2472.167081
74000000	-54471.40022	-2480.139901	-51991.26032	0.325368927	2020.671899	59.75296298	645.0045647	0.020753102	8.866623216	0.294003513	0.181137176	0.19395158	0.330907731	0.034197849	6.54E-04	6.54E-04	-51991.26032	0	-2471.051382
74500000	-54494.74789	-2503.239662	-51991.50823	0.284695327	2020.712572	60.89248072	828.3109702	0.020224921	7.161476893	0.293180197	0.18119933	0.187975059	0.337645414	0.035329856	5.36E-04	5.36E-04	-51991.50823	0	-2494.388795
75000000	-54556.77359	-2594.668258	-51962.10533	0.307874167	2020.689394	64.15950151	884.8565841	0.020605551	8.271299839	0.290408634	0.179142931	0.192328069	0.338120366	0.01086234	5.36E-04	5.36E-04	-51962.10533	0	-2585.563081
75500000	-54428.1633	-2448.670315	-51979.49299	0.305715625	2020.691552	62.16550028	1889.810053	0.017404677	7.998848332	0.291859724	0.182917458	0.190669802	0.334553015	0.062111445	5.62E-04	5.62E-04	-51979.49299	0	-2438.849701
76000000	-54406.67384	-2413.785955	-51992.88789	0.314546532	2020.682721	59.88885945	1077.164607	0.01869469	7.23927581	0.294037844	0.181195879	0.188150485	0.336615792	0.101480418	5.91E-04	5.91E-04	-51992.88789	0	-2404.528045
76500000	-54528.80787	-2547.444597	-51981.36327	0.321626379	2020.675641	62.33234301	655.9579302	0.021478427	7.107175763	0.29510326	0.179845997	0.191267848	0.333782895	0.177313546	5.41E-04	5.41E-04	-51981.36327	0	-2538.511659
77000000	-54518.8599	-2564.98675	-51953.87315	0.356494431	2020.640773	62.52305033	614.8389842	0.021691172	8.039904361	0.295142148	0.176943844	0.191358967	0.336555041	0.052166888	5.72E-04	5.72E-04	-51953.87315	0	-2556.12938
77500000	-54484.8273	-2523.005624	-51961.82168	0.316178481	2020.681089	62.32243008	817.1533	0.020273152	7.77826688	0.293693222	0.183007275	0.191141638	0.332157865	0.104021472	5.66E-04	5.66E-04	-51961.82168	0	-2513.874464
78000000	-54471.66084	-2490.561706	-51981.09913	0.293138808	2020.704129	61.42206263	1326.575649	0.01836987	8.077698665	0.295655856	0.181771916	0.189673744	0.332898484	0.032713156	5.74E-04	5.74E-04	-51981.09913	0	-2481.085872
78500000	-54580.35084	-2631.36067	-51948.99017	0.32105003	2020.676218	64.26894123	770.2598517	0.021391165	7.539410673	0.291036854	0.18416976	0.189899356	0.334894031	0.012236749	5.50E-04	5.50E-04	-51948.99017	0	-2622.503364
79000000	-54422.96117	-2470.127427	-51952.83374	0.309339081	2020.687929	60.50779411	967.5232314	0.019505434	9.113972426	0.293213407	0.180185044	0.192247365	0.334354184	0.005631203	5.96E-04	5.96E-04	-51952.83374	0	-2460.740615
79500000	-54436.42187	-2499.724129	-51936.69774	0.316030091	2020.681238	59.61326969	529.3425618	0.021811511	7.355904828	0.299548686	0.178337765	0.188249537	0.333864012	0.06935963	5.44E-04	5.44E-04	-51936.69774	0	-2491.135796
80000000	-54514.50034	-2546.352195	-51968.14814	0.308638335	2020.688629	63.75228537	1437.010917	0.018691998	8.005095016	0.295818101	0.178280876	0.19204309	0.333857933	0.060000287	5.58E-04	5.58E-04	-51968.14814	0	-2536.767626
80500000	-54530.1324	-2554.068382	-51976.06402	0.305179739	2020.692088	63.0525734	928.2910187	0.020172402	7.587796236	0.292583303	0.18071861	0.194622933	0.332075155	0.012782614	5.12E-04	5.12E-04	-51976.06402	0	-2545.091275
81000000	-54532.48949	-2562.347289	-51970.14221	0.306608512	2020.690659	63.79317973	993.7711151	0.019794916	7.866794988	0.294200882	0.178471588	0.190873846	0.336453685	0.102573544	5.55E-04	5.55E-04	-51970.14221	0	-2553.040449
81500000	-54573.56195	-2600.074511	-51973.48744	0.303337822	2020.69393	65.13686209	877.933948	0.020798519	8.140467164	0.296864985	0.175351862	0.189049238	0.338733915	0.031630921	5.23E-04	5.23E-04	-51973.48744	0	-2590.97377
82000000	-54516.49205	-2543.361618	-51973.13043	0.322629998	2020.674638	61.29207034	593.5210074	0.022123675	7.256283367	0.290719648	0.180978653	0.192441138	0.335860561	0.076663103	5.55E-04	5.55E-04	-51973.13043	0	-2534.64945
82500000	-54352.86156	-2373.060942	-51979.80062	0.289626256	2020.707642	60.57165912	2394.237502	0.016231369	8.443493215	0.290552696	0.176514623	0.19410754	0.338825141	0.116801603	5.75E-04	5.75E-04	-51979.80062	0	-2362.833749
83000000	-54438.95297	-2457.822811	-51981.13016	0.292380949	2020.704887	60.54022492	779.2890194	0.020154699	7.732048939	0.290228408	0.180246249	0.19041414	0.339111204	0.063732638	5.63E-04	5.63E-04	-51981.13016	0	-2448.827609
83500000	-54565.886	-2597.661038	-51968.22496	0.321158943	2020.676109	65.10883168	1069.883709	0.020071441	7.98367439	0.293569521	0.178472665	0.191484114	0.336473701	0.067825513	5.39E-04	5.39E-04	-51968.22496	0	-2588.332186
84000000	-54597.692	-2638.177534	-51959.51447	0.348096709	2020.649171	65.08887096	546.7028351	0.023249253	7.94943671	0.292780092	0.18224541	0.192759908	0.33221459	0.096204023	5.19E-04	5.19E-04	-51959.51447	0	-2629.375095
84500000	-54563.70433	-2591.110523	-51972.59381	0.321611052	2020.675657	63.52961171	822.6230341	0.020667597	8.080379836	0.290439467	0.179641769	0.195161087	0.334757677	0.027622763	5.24E-04	5.24E-04	-51972.59381	0	-2582.09224
85000000	-54505.81836	-2555.628779	-51950.18958	0.31036488	2020.686903	64.2144716	1856.313044	0.01777024	8.765574582	0.291495652	0.182789684	0.189586258	0.336128406	0.07375344	5.43E-04	5.43E-04	-51950.18958	0	-2545.659391
85500000	-54493.42716	-2514.643692	-51978.78347	0.31218132	2020.685086	61.55166933	828.8215794	0.020311986	8.14758059	0.295913185	0.181618546	0.194242292	0.328225977	0.058926121	5.55E-04	5.55E-04	-51978.78347	0	-2505.512446
86000000	-54473.17743	-2520.153635	-51953.0238	0.325665456	2020.671602	61.27096044	664.8257021	0.021035835	8.379786736	0.29644843	0.177167334	0.196528434	0.329855802	0.025725788	5.38E-04	5.38E-04	-51953.0238	0	-2511.250772
86500000	-54433.47208	-2475.7764	-51957.69568	0.308764731	2020.688503	61.45622278	988.0629992	0.019293725	7.498521263	0.293773974	0.177331365	0.194851282	0.334043379	0.064165195	5.56E-04	5.56E-04	-51957.69568	0	-2466.639354
87000000	-54506.73802	-2533.550559	-51973.18746	0.305606791	2020.691661	64.73551747	1682.31397	0.018054299	8.266103721	0.294922574	0.178510544	0.191550438	0.335016444	0.047402852	5.40E-04	5.40E-04	-51973.18746	0	-2523.830197
87500000	-54451.65922	-2488.294053	-51963.36517	0.328084946	2020.669183	61.64705857	836.0132301	0.020279914	7.999988276	0.296443764	0.179846231	0.191753272	0.331956732	0.034638101	5.80E-04	5.80E-04	-51963.36517	0	-2479.212721
88000000	-54461.3542	-2524.4081	-51936.9461	0.315833807	2020.681434	61.71116367	777.7799921	0.020465047	7.740415193	0.294467961	0.178468502	0.19444351	0.332620027	0.028297305	5.71E-04	5.71E-04	-51936.9461	0	-2515.469523
88500000	-54482.08132	-2518.244999	-51963.83632	0.313152015	2020.684116	62.66653878	911.8490433	0.020066701	7.66260984	0.297248446	0.179161579	0.190159181	0.333430794	0.037513258	5.71E-04	5.71E-04	-51963.83632	0	-2509.164899
89000000	-54425.40479	-2483.848099	-51941.55669	0.322703612	2020.674564	60.5326514	659.3161283	0.020937661	7.689932282	0.293358685	0.181276525	0.193647108	0.331717681	0.08856643	5.43E-04	5.43E-04	-51941.55669	0	-2474.968191
89500000	-54436.68884	-2476.070375	-51960.61846	0.304423834	2020.692844	61.17766553	992.0742754	0.019336738	8.184017311	0.295278275	0.180040468	0.187481609	0.337199648	0.102699329	5.55E-04	5.55E-04	-51960.61846	0	-2466.702083
90000000	-54450.26997	-2496.787357	-51953.48262	0.330026429	2020.667241	60.18753247	823.2243449	0.020187265	7.452878292	0.294595186	0.177457419	0.192893864	0.335053531	0.054212931	5.37E-04	5.37E-04	-51953.48262	0	-2487.834845
90500000	-54413.68076	-2445.586876	-51968.09388	0.29977072	2020.697497	59.64683354	1087.657753	0.018740775	8.989526217	0.292946052	0.173545585	0.197247146	0.336261217	0.066999302	6.00E-04	6.00E-04	-51968.09388	0	-2436.008233
91000000	-54511.93024	-2562.180568	-51949.74967	0.337991322	2020.659276	62.66152891	664.8194081	0.021446034	7.391370391	0.286486997	0.177942159	0.195951483	0.339619361	0.039892484	5.57E-04	5.57E-04	-51949.74967	0	-2553.433034
91500000	-54404.74482	-2427.064746	-51977.68007	0.308466857	2020.688801	59.27953687	884.7634968	0.0191549	7.654265906	0.29343405	0.182292129	0.192440077	0.331833744	0.067194458	5.74E-04	5.74E-04	-51977.68007	0	-2417.977208
92000000	-54439.02021	-2459.796922	-51979.22329	0.337490217	2020.659778	59.34146374	775.6832804	0.019953242	8.269626874	0.294217328	0.176619968	0.192621841	0.336540863	0.051303162	5.88E-04	5.88E-04	-51979.22329	0	-2450.695359
92500000	-54397.30295	-2407.637427	-51989.66552	0.308704384	2020.688563	57.89592029	575.5996226	0.02086833	7.544499578	0.293328891	0.178494227	0.195717591	0.332459291	0.010695242	5.86E-04	5.86E-04	-51989.66552	0	-2399.028286
93000000	-54420.65375	-2436.100972	-51984.55277	0.316034004	2020.681234	59.93504466	736.6600904	0.019963205	8.060681666	0.294867131	0.17774679	0.190162826	0.337223253	0.112519386	5.99E-04	5.99E-04	-51984.55277	0	-2426.968654
93500000	-54419.20891	-2475.235543	-51943.97337	0.307174886	2020.690093	58.62459325	412.6949206	0.022636237	7.676830611	0.297888557	0.177913389	0.192456878	0.331741176	0.09898804	5.85E-04	5.85E-04	-51943.97337	0	-2466.69287
94000000	-54522.03158	-2552.125688	-51969.90589	0.306437437	2020.69083	63.30609299	865.318322	0.020571856	8.41610314	0.29757006	0.175590839	0.190503655	0.336335446	0.051233151	4.93E-04	4.93E-04	-51969.90589	0	-2542.973168
94500000	-54406.76581	-2466.944846	-51939.82096	0.317837667	2020.67943	60.08930797	776.5128299	0.020180886	8.300401935	0.295441667	0.178504031	0.194644862	0.331409439	0.100955584	5.63E-04	5.63E-04	-51939.82096	0	-2457.753455
95000000	-54455.52467	-2495.375405	-51960.14927	0.305481079	2020.691787	61.63578568	1028.636436	0.019548193	6.988073753	0.295800987	0.181388397	0.1902226	0.332588016	0.101292516	5.51E-04	5.51E-04	-51960.14927	0	-2486.23012
95500000	-54542.60389	-2606.988986	-51935.6149	0.310021141	2020.687247	66.53349008	1455.237554	0.019306875	8.065771337	0.298888589	0.17608287	0.189100291	0.33592825	0.046565255	5.08E-04	5.08E-04	-51935.6149	0	-2597.442703
96000000	-54506.57509	-2541.518429	-51965.05666	0.310093659	2020.687174	63.0826967	911.9516078	0.020084339	6.718190292	0.295030349	0.181049268	0.190224579	0.333695804	0.094647928	5.62E-04	5.62E-04	-51965.05666	0	-2532.548567
96500000	-54447.19873	-2504.131557	-51943.06718	0.313083726	2020.684184	60.56041569	565.2648815	0.021544592	8.171793378	0.287370025	0.181630425	0.192198708	0.338800842	0.011195766	5.36E-04	5.36E-04	-51943.06718	0	-2495.443599
97000000	-54645.48811	-2667.280307	-51978.20781	0.328753043	2020.668515	66.81915736	915.9457714	0.021143086	7.868805085	0.298398161	0.180601501	0.192453073	0.328547265	0.140321045	4.96E-04	4.96E-04	-51978.20781	0	-2657.999127
97500000	-54583.04905	-2596.353234	-51986.69581	0.331379955	2020.665888	64.8524539	826.7370695	0.021108242	7.006849615	0.292101395	0.177533833	0.196202186	0.334162586	0.098241118	5.59E-04	5.59E-04	-51986.69581	0	-2587.378212
98000000	-54600.82002	-2617.483409	-51983.33661	0.331601092	2020.665667	63.79334126	585.9138206	0.022586044	7.412622283	0.298084442	0.181131805	0.187778782	0.33300497	0.119886379	5.45E-04	5.45E-04	-51983.33661	0	-2608.671568
98500000	-54491.56597	-2545.974636	-51945.59134	0.308034849	2020.689233	61.60356083	793.992262	0.020542315	7.79254936	0.294456073	0.178022143	0.194662419	0.332859365	0.005169723	5.69E-04	5.69E-04	-51945.59134	0	-2537.046803
99000000	-54473.86915	-2511.753993	-51962.11515	0.314499185	2020.682769	61.89792968	828.3649764	0.020257973	7.509712014	0.291773211	0.176701398	0.193629688	0.337895703	0.008280624	5.61E-04	5.61E-04	-51962.11515	0	-2502.861136
