# BEAST v${version}${extra_release_tag}
# Generated Thu Jul 30 22:17:20 CEST 2026 [seed=1785442627552]
# -beagle_gpu -beagle_order 1 -overwrite EBOV_DRC_18-20.xml
state	HZ.coefficients1	HZ.coefficients2	HZ.coefficients3	HZ.coefIndicators1	HZ.coefIndicators2	HZ.coefIndicators3	HZ.coefficientsTimesIndicators1	HZ.coefficientsTimesIndicators2	HZ.coefficientsTimesIndicators3
162800000	0.2707321411425253	0.37367319441958097	-1.200946862270689	0.0	1.0	1.0	0.0	0.37367319441958097	-1.200946862270689
162850000	-1.7453128074413191	0.37262720927098103	-1.1095002423257319	0.0	1.0	1.0	-0.0	0.37262720927098103	-1.1095002423257319
162900000	0.2873849086296598	0.5706752508541578	-0.9876644473980407	1.0	1.0	1.0	0.2873849086296598	0.5706752508541578	-0.9876644473980407
162950000	-0.0726685958147033	0.6075572696182163	-1.0299419143176325	0.0	1.0	1.0	-0.0	0.6075572696182163	-1.0299419143176325
163000000	-1.6490440817702714	0.37058927094057315	-1.0004458487935661	0.0	1.0	1.0	-0.0	0.37058927094057315	-1.0004458487935661
163050000	0.1417945223233245	0.47911481254001764	-1.0132796190417688	0.0	1.0	1.0	0.0	0.47911481254001764	-1.0132796190417688
163100000	-2.641613792263372	0.27093459183208257	-1.0242697326634744	0.0	1.0	1.0	-0.0	0.27093459183208257	-1.0242697326634744
163150000	2.395864993197526	0.36491570773832177	-1.0274534438028082	0.0	1.0	1.0	0.0	0.36491570773832177	-1.0274534438028082
163200000	-0.6405156615560637	0.3076279380999664	-1.1804110837700832	0.0	1.0	1.0	-0.0	0.3076279380999664	-1.1804110837700832
163250000	1.3755331136902067	0.6065269447480992	-1.228583229737673	0.0	1.0	1.0	0.0	0.6065269447480992	-1.228583229737673
163300000	2.174269294850572	0.33609533467509456	-1.1159225009396252	0.0	1.0	1.0	0.0	0.33609533467509456	-1.1159225009396252
163350000	-4.8229697093566495	0.39546888226729865	-1.2243727421841135	0.0	1.0	1.0	-0.0	0.39546888226729865	-1.2243727421841135
163400000	-0.47599125394039343	0.3801562157047688	-1.0656182502892337	0.0	1.0	1.0	-0.0	0.3801562157047688	-1.0656182502892337
163450000	-0.3656720377338882	0.2165515207417199	-1.0872886406556705	0.0	1.0	1.0	-0.0	0.2165515207417199	-1.0872886406556705
163500000	0.3474544559440938	0.4461755599509485	-1.0107949052412883	0.0	1.0	1.0	0.0	0.4461755599509485	-1.0107949052412883
163550000	-1.5363320639154094	0.4164012906078086	-1.0594302246659157	0.0	1.0	1.0	-0.0	0.4164012906078086	-1.0594302246659157
163600000	-1.897666312839631	0.15075744505891797	-1.255130764083918	0.0	0.0	1.0	-0.0	0.0	-1.255130764083918
163650000	0.17322749925224112	0.4282163769836569	-1.0949375131205457	0.0	1.0	1.0	0.0	0.4282163769836569	-1.0949375131205457
163700000	1.311923067009582	0.4855632458171769	-1.1874366199025876	0.0	1.0	1.0	0.0	0.4855632458171769	-1.1874366199025876
163750000	0.14935014323726595	0.46378185049299897	-0.8701131359957351	1.0	1.0	1.0	0.14935014323726595	0.46378185049299897	-0.8701131359957351
163800000	0.7173966298774963	0.40117533197595945	-1.1225605155074427	0.0	1.0	1.0	0.0	0.40117533197595945	-1.1225605155074427
163850000	-0.5957204363894127	2.3320726283914746	-1.1077885319768084	0.0	0.0	1.0	-0.0	0.0	-1.1077885319768084
163900000	1.3348378326205006	0.00957448490876166	-1.0748472328942131	0.0	1.0	1.0	0.0	0.00957448490876166	-1.0748472328942131
163950000	0.8496995522969969	0.3852594468268099	-1.0988790749397055	0.0	1.0	1.0	0.0	0.3852594468268099	-1.0988790749397055
164000000	-1.2395058562844834	0.5307856135340481	-0.9478242193555597	0.0	1.0	1.0	-0.0	0.5307856135340481	-0.9478242193555597
164050000	2.3005017594659947	0.4705452256511257	-0.9378045044135104	0.0	1.0	1.0	0.0	0.4705452256511257	-0.9378045044135104
164100000	-1.6875786538098287	0.3463020303794025	-1.2374428462298555	0.0	1.0	1.0	-0.0	0.3463020303794025	-1.2374428462298555
164150000	-1.219017144008869	0.4236527512741559	-1.0448878739882514	0.0	1.0	1.0	-0.0	0.4236527512741559	-1.0448878739882514
164200000	1.1672378748504548	0.4300923775415032	-1.0779389852989114	0.0	1.0	1.0	0.0	0.4300923775415032	-1.0779389852989114
164250000	0.39328450809332904	0.4761529003171006	-1.0369913497519843	0.0	1.0	1.0	0.0	0.4761529003171006	-1.0369913497519843
164300000	-1.1337151312757996	0.6116356719794663	-1.0021464185319762	0.0	1.0	1.0	-0.0	0.6116356719794663	-1.0021464185319762
164350000	-1.1109055085587345	0.0912172850623324	-1.1140937281866239	0.0	1.0	1.0	-0.0	0.0912172850623324	-1.1140937281866239
164400000	0.24688763455738472	0.29309199316360535	-1.0530244929885983	0.0	1.0	1.0	0.0	0.29309199316360535	-1.0530244929885983
164450000	-0.08490818715873297	0.41899877416486225	-1.1207244695496619	0.0	1.0	1.0	-0.0	0.41899877416486225	-1.1207244695496619
164500000	0.7515949419722364	0.5128225247070657	-1.1314531560200567	0.0	1.0	1.0	0.0	0.5128225247070657	-1.1314531560200567
164550000	-4.700538746073944	0.4102664674578495	-1.0767254435243854	0.0	1.0	1.0	-0.0	0.4102664674578495	-1.0767254435243854
164600000	-1.9339543912295125	0.45474219242730873	-1.067740602751902	0.0	1.0	1.0	-0.0	0.45474219242730873	-1.067740602751902
164650000	-1.2905491296801632	0.3888910061547757	-1.0431334788116713	0.0	1.0	1.0	-0.0	0.3888910061547757	-1.0431334788116713
164700000	3.6566400605482325	0.39105151458459136	-1.1255228847332497	0.0	1.0	1.0	0.0	0.39105151458459136	-1.1255228847332497
164750000	-2.357437860470552	0.31014967704740165	-0.9378040052147053	0.0	1.0	1.0	-0.0	0.31014967704740165	-0.9378040052147053
164800000	-1.7678791348752094	0.5463882630510094	-1.1257480658305183	0.0	1.0	1.0	-0.0	0.5463882630510094	-1.1257480658305183
164850000	-3.4742682977799832	0.44730266776052113	-0.9993645732944474	0.0	1.0	1.0	-0.0	0.44730266776052113	-0.9993645732944474
164900000	3.1714138796918645	0.4237193664842997	-0.899875624996348	0.0	1.0	1.0	0.0	0.4237193664842997	-0.899875624996348
164950000	0.5520541516172217	0.28544315767758166	-1.0839268623856662	0.0	1.0	1.0	0.0	0.28544315767758166	-1.0839268623856662
165000000	-1.8091585886952835	0.4920204218981063	-1.193960244247203	0.0	1.0	1.0	-0.0	0.4920204218981063	-1.193960244247203
165050000	2.554287327401688	0.4315570361890061	-0.9312698767043439	0.0	1.0	1.0	0.0	0.4315570361890061	-0.9312698767043439
165100000	-0.9696090956748266	0.48968878273805644	-1.0589020825957356	0.0	1.0	1.0	-0.0	0.48968878273805644	-1.0589020825957356
165150000	-1.1569457704154709	0.4869473029592201	-1.1219943931369292	0.0	1.0	1.0	-0.0	0.4869473029592201	-1.1219943931369292
165200000	1.0096996220808252	0.42013973498747853	-1.1657634790581652	0.0	1.0	1.0	0.0	0.42013973498747853	-1.1657634790581652
165250000	2.1209493749464876	0.36837895764926576	-0.9782970491681104	0.0	1.0	1.0	0.0	0.36837895764926576	-0.9782970491681104
165300000	1.0737906862313722	0.46174736619167356	-1.057247769432827	0.0	1.0	1.0	0.0	0.46174736619167356	-1.057247769432827
165350000	0.005157624694782016	0.32967593410712637	-0.9222476172221593	0.0	1.0	1.0	0.0	0.32967593410712637	-0.9222476172221593
165400000	1.7420668019441243	0.199405930315306	-1.1311701479429765	0.0	1.0	1.0	0.0	0.199405930315306	-1.1311701479429765
165450000	1.1630926131923702	0.30634228133396385	-1.067627424774476	0.0	1.0	1.0	0.0	0.30634228133396385	-1.067627424774476
165500000	0.7410775788467971	0.5185313310628356	-0.8789126772725168	0.0	1.0	1.0	0.0	0.5185313310628356	-0.8789126772725168
165550000	-5.40104494149465	0.32104985411298664	-0.875145999518565	0.0	1.0	1.0	-0.0	0.32104985411298664	-0.875145999518565
165600000	1.8302752032467444	0.4090931876706068	-1.0472072609830052	0.0	1.0	1.0	0.0	0.4090931876706068	-1.0472072609830052
165650000	-1.3937135561533427	0.46649184591146764	-1.1444295597665584	0.0	1.0	1.0	-0.0	0.46649184591146764	-1.1444295597665584
165700000	-3.8801676962482774	0.38388763165423934	-1.05188831776167	0.0	1.0	1.0	-0.0	0.38388763165423934	-1.05188831776167
165750000	-0.4326189694752284	0.5387694258926572	-1.1587782774235105	0.0	1.0	1.0	-0.0	0.5387694258926572	-1.1587782774235105
165800000	-0.5632285769031309	0.2545546477125273	-0.9486575067320595	0.0	1.0	1.0	-0.0	0.2545546477125273	-0.9486575067320595
165850000	-1.3352008360999936	-2.193818737015578	-1.0842530382781659	0.0	0.0	1.0	-0.0	-0.0	-1.0842530382781659
165900000	-0.9432179302524746	0.3914260673127045	-1.1553044207227745	0.0	1.0	1.0	-0.0	0.3914260673127045	-1.1553044207227745
165950000	-0.6734580033073722	0.3530966723830899	-0.9714638797108006	0.0	1.0	1.0	-0.0	0.3530966723830899	-0.9714638797108006
166000000	-0.5830270197813696	0.42777813790748076	-1.0116002851043737	0.0	1.0	1.0	-0.0	0.42777813790748076	-1.0116002851043737
166050000	3.588949591351139	0.41530252573014337	-1.0857684885464072	0.0	1.0	1.0	0.0	0.41530252573014337	-1.0857684885464072
166100000	0.24000460669248508	0.31626161108515316	-1.0788236840617396	0.0	1.0	1.0	0.0	0.31626161108515316	-1.0788236840617396
166150000	0.7693656771260864	0.3453638351204006	-1.1461564538422284	0.0	1.0	1.0	0.0	0.3453638351204006	-1.1461564538422284
166200000	1.5557324836624293	0.5360008869055752	-0.9754437665346927	0.0	1.0	1.0	0.0	0.5360008869055752	-0.9754437665346927
166250000	-1.9721145725955669	-0.7462426592185308	-1.2023322100883995	0.0	0.0	1.0	-0.0	-0.0	-1.2023322100883995
166300000	0.4713854494488445	0.47749629228358803	-0.9525720001720668	0.0	1.0	1.0	0.0	0.47749629228358803	-0.9525720001720668
166350000	0.7322136447890292	0.32588501627207095	-1.0809345469013336	0.0	1.0	1.0	0.0	0.32588501627207095	-1.0809345469013336
166400000	2.088375327423446	0.4871951899504763	-1.071999146830121	0.0	1.0	1.0	0.0	0.4871951899504763	-1.071999146830121
166450000	-0.4135087348606178	0.2527226810329519	-1.061032053109063	0.0	1.0	1.0	-0.0	0.2527226810329519	-1.061032053109063
166500000	1.0104556761725623	0.32523129806901935	-1.1534201093178758	0.0	1.0	1.0	0.0	0.32523129806901935	-1.1534201093178758
166550000	0.10935324023858803	0.28592112498548455	-0.9683059601406022	1.0	1.0	1.0	0.10935324023858803	0.28592112498548455	-0.9683059601406022
166600000	-2.0800828315243125	-1.6007998373101746	-1.1878320008020016	0.0	0.0	1.0	-0.0	-0.0	-1.1878320008020016
166650000	0.45746642917171454	0.4864977606892412	-1.0566498684688521	0.0	1.0	1.0	0.0	0.4864977606892412	-1.0566498684688521
166700000	2.6617501535763615	0.28434394369938826	-1.0885173103437922	0.0	1.0	1.0	0.0	0.28434394369938826	-1.0885173103437922
166750000	-3.6273550506713956	0.3309644866542181	-1.1224971335088811	0.0	1.0	1.0	-0.0	0.3309644866542181	-1.1224971335088811
166800000	-3.8458797729863092	0.27656931841050575	-1.0823768612346527	0.0	1.0	1.0	-0.0	0.27656931841050575	-1.0823768612346527
166850000	-0.3707183042106863	0.3829018472436243	-0.9987564595689374	0.0	1.0	1.0	-0.0	0.3829018472436243	-0.9987564595689374
166900000	0.9139652781776462	0.3020026979445124	-1.0472714531093568	0.0	1.0	1.0	0.0	0.3020026979445124	-1.0472714531093568
166950000	0.9688845668098621	0.33604934188245106	-0.9495060234732515	0.0	1.0	1.0	0.0	0.33604934188245106	-0.9495060234732515
167000000	-1.3044824338746557	0.5660766531046453	-0.9102750618702362	0.0	1.0	1.0	-0.0	0.5660766531046453	-0.9102750618702362
167050000	1.5796244285518923	0.3325731210769329	-1.0852402738020828	0.0	1.0	1.0	0.0	0.3325731210769329	-1.0852402738020828
167100000	1.5084716223169787	0.284043128617861	-1.005643479888067	0.0	1.0	1.0	0.0	0.284043128617861	-1.005643479888067
167150000	-0.7049878706874342	0.36033463135145716	-1.0534893882447707	0.0	1.0	1.0	-0.0	0.36033463135145716	-1.0534893882447707
167200000	3.3337213689671064	0.47590191884473637	-1.064216274657368	0.0	1.0	1.0	0.0	0.47590191884473637	-1.064216274657368
167250000	-3.528343159699681	0.2673207391788664	-1.1290150366380014	0.0	1.0	1.0	-0.0	0.2673207391788664	-1.1290150366380014
167300000	0.09230390759633955	0.5800642964018342	-1.0723043049349288	0.0	1.0	1.0	0.0	0.5800642964018342	-1.0723043049349288
167350000	1.498937793555734	0.3577401924480803	-1.0815126745055517	0.0	1.0	1.0	0.0	0.3577401924480803	-1.0815126745055517
167400000	-3.512785888865033	0.265891895605029	-1.0861853355470152	0.0	1.0	1.0	-0.0	0.265891895605029	-1.0861853355470152
167450000	-1.0672938525425704	0.32630019170819713	-1.0147527132789265	0.0	1.0	1.0	-0.0	0.32630019170819713	-1.0147527132789265
167500000	-1.0300543734127172	0.4211706003764335	-1.079636160133039	0.0	1.0	1.0	-0.0	0.4211706003764335	-1.079636160133039
167550000	0.18642841197069532	0.32667442787502116	-1.2525526477694606	1.0	1.0	1.0	0.18642841197069532	0.32667442787502116	-1.2525526477694606
167600000	1.0843541462142707	0.24960854728057486	-1.2314285384909958	0.0	1.0	1.0	0.0	0.24960854728057486	-1.2314285384909958
167650000	-1.4669687643739713	0.40391907574249775	-1.057089514267353	0.0	1.0	1.0	-0.0	0.40391907574249775	-1.057089514267353
167700000	-0.3336522663642424	0.31674346767497535	-1.204873106234139	0.0	1.0	1.0	-0.0	0.31674346767497535	-1.204873106234139
167750000	0.05265564626842753	0.3966068508224057	-1.0544267562052043	1.0	1.0	1.0	0.05265564626842753	0.3966068508224057	-1.0544267562052043
167800000	3.364193183124508	-2.301679526542452	-1.2827168557418396	0.0	0.0	1.0	0.0	-0.0	-1.2827168557418396
167850000	-0.6926254993488696	-0.794508767108775	-1.1818665360533354	0.0	0.0	1.0	-0.0	-0.0	-1.1818665360533354
167900000	-1.4994278101278518	0.40972238180271586	-1.146796340493352	0.0	1.0	1.0	-0.0	0.40972238180271586	-1.146796340493352
167950000	4.666336485917696	0.3744337882561862	-1.1527112367653496	0.0	1.0	1.0	0.0	0.3744337882561862	-1.1527112367653496
168000000	0.930857922128844	0.3165748429616113	-1.126230592627256	0.0	1.0	1.0	0.0	0.3165748429616113	-1.126230592627256
168050000	2.2042066676872607	0.31808307234964556	-1.0727084138815894	0.0	1.0	1.0	0.0	0.31808307234964556	-1.0727084138815894
168100000	-0.534811515581391	0.5437921542506977	-1.0803030163903247	0.0	1.0	1.0	-0.0	0.5437921542506977	-1.0803030163903247
168150000	0.6014258019422797	0.38614866740997783	-1.1627018944620169	0.0	1.0	1.0	0.0	0.38614866740997783	-1.1627018944620169
168200000	0.3255110543572719	0.2825083085205797	-1.1919545731837637	0.0	1.0	1.0	0.0	0.2825083085205797	-1.1919545731837637
168250000	0.48941841115396745	0.3908667166788933	-1.0870748190515287	0.0	1.0	1.0	0.0	0.3908667166788933	-1.0870748190515287
168300000	-0.982490216158814	0.405337750946066	-1.156727220075782	0.0	1.0	1.0	-0.0	0.405337750946066	-1.156727220075782
168350000	-4.921862174644716	0.43380041616854936	-0.9687944787463203	0.0	1.0	1.0	-0.0	0.43380041616854936	-0.9687944787463203
168400000	0.022822190719089433	0.3610885556870594	-1.0360761117155637	0.0	1.0	1.0	0.0	0.3610885556870594	-1.0360761117155637
168450000	0.9836068976270538	0.4549788918807096	-1.0665860220366987	0.0	1.0	1.0	0.0	0.4549788918807096	-1.0665860220366987
168500000	0.571463257103417	0.35377464822372756	-0.9094409805580616	0.0	1.0	1.0	0.0	0.35377464822372756	-0.9094409805580616
168550000	0.5002621424061453	0.21397578917784332	-1.1692514260066713	0.0	1.0	1.0	0.0	0.21397578917784332	-1.1692514260066713
168600000	-0.4550850840944033	0.5223396948624671	-1.034600210263612	0.0	1.0	1.0	-0.0	0.5223396948624671	-1.034600210263612
168650000	1.32346635492806	0.3974535165626524	-1.0938420307512393	0.0	1.0	1.0	0.0	0.3974535165626524	-1.0938420307512393
168700000	-0.073964513326285	0.4449928968093213	-1.1681678725353386	1.0	1.0	1.0	-0.073964513326285	0.4449928968093213	-1.1681678725353386
168750000	-1.207785968399952	0.2552499952723813	-1.1914292849458445	0.0	1.0	1.0	-0.0	0.2552499952723813	-1.1914292849458445
168800000	0.15338887919501168	0.30237741630719545	-1.0894598627334977	1.0	1.0	1.0	0.15338887919501168	0.30237741630719545	-1.0894598627334977
168850000	-1.8246096833897398	0.6106279319572425	-1.020347155315871	0.0	1.0	1.0	-0.0	0.6106279319572425	-1.020347155315871
168900000	0.8222670001630717	0.34641326713567033	-1.1546620151957836	0.0	1.0	1.0	0.0	0.34641326713567033	-1.1546620151957836
168950000	1.9579298071563342	0.4949724483186535	-1.1481362851289436	0.0	1.0	1.0	0.0	0.4949724483186535	-1.1481362851289436
169000000	-2.837183682350725	0.3067438810125473	-1.1029875761280787	0.0	1.0	1.0	-0.0	0.3067438810125473	-1.1029875761280787
169050000	2.96779326912754	0.35189339298080313	-0.9810250990631219	0.0	1.0	1.0	0.0	0.35189339298080313	-0.9810250990631219
169100000	0.3157932244729476	-1.3460300612655858	-1.232290018605897	0.0	0.0	1.0	0.0	-0.0	-1.232290018605897
169150000	0.6974439012685596	0.45450257785633147	-1.0227111441864238	0.0	1.0	1.0	0.0	0.45450257785633147	-1.0227111441864238
169200000	1.4156117098687644	0.42332046838067366	-1.0831444005286501	0.0	1.0	1.0	0.0	0.42332046838067366	-1.0831444005286501
169250000	-2.0163464463607346	0.41198441598779156	-1.104475837917321	0.0	1.0	1.0	-0.0	0.41198441598779156	-1.104475837917321
169300000	-2.108736640099799	0.22504300261530913	-1.1139056006258192	0.0	1.0	1.0	-0.0	0.22504300261530913	-1.1139056006258192
169350000	-3.866332488100296	0.24034260614882513	-1.346362592849834	0.0	1.0	1.0	-0.0	0.24034260614882513	-1.346362592849834
169400000	-1.2028295540357803	0.2555449039703777	-0.9654442318746679	0.0	1.0	1.0	-0.0	0.2555449039703777	-0.9654442318746679
169450000	-0.15288478725998322	0.28972478396188345	-1.015283224305911	0.0	1.0	1.0	-0.0	0.28972478396188345	-1.015283224305911
169500000	1.9775355026357062	0.2705176892875163	-1.1317758701707497	0.0	1.0	1.0	0.0	0.2705176892875163	-1.1317758701707497
169550000	0.24122155565863584	0.45593612762880964	-0.9290094734883111	1.0	1.0	1.0	0.24122155565863584	0.45593612762880964	-0.9290094734883111
169600000	0.6009984947452023	0.4945753769318185	-1.0559014882237692	0.0	1.0	1.0	0.0	0.4945753769318185	-1.0559014882237692
169650000	-2.9780045639086605	0.3084937984322148	-1.1354285893957288	0.0	1.0	1.0	-0.0	0.3084937984322148	-1.1354285893957288
169700000	-1.6030088464328012	0.3279099649715123	-1.2344321866349994	0.0	1.0	1.0	-0.0	0.3279099649715123	-1.2344321866349994
169750000	-2.6879480568569885	0.4550448112172408	-1.2048063159951274	0.0	1.0	1.0	-0.0	0.4550448112172408	-1.2048063159951274
169800000	-2.4398479986309307	0.36401849660480257	-1.1961012854502289	0.0	1.0	1.0	-0.0	0.36401849660480257	-1.1961012854502289
169850000	2.6691068798426807	0.41526575603594906	-1.0495161973865588	0.0	1.0	1.0	0.0	0.41526575603594906	-1.0495161973865588
169900000	0.22053750433734876	0.45175659688068126	-1.1170303968540811	0.0	1.0	1.0	0.0	0.45175659688068126	-1.1170303968540811
169950000	4.635842774890978	0.3304378592016349	-1.1903101081870726	0.0	1.0	1.0	0.0	0.3304378592016349	-1.1903101081870726
170000000	0.03123413961758577	0.41082820831267797	-1.075353290928792	1.0	1.0	1.0	0.03123413961758577	0.41082820831267797	-1.075353290928792
170050000	-2.5112485758285814	0.4688309612442795	-1.0895560793349284	0.0	1.0	1.0	-0.0	0.4688309612442795	-1.0895560793349284
170100000	-0.6910477391462817	0.23683221281187572	-1.0863799521486321	0.0	1.0	1.0	-0.0	0.23683221281187572	-1.0863799521486321
170150000	-1.284805230142419	0.3819349474747211	-1.152044326847789	0.0	1.0	1.0	-0.0	0.3819349474747211	-1.152044326847789
170200000	-2.6861190165232296	0.5241739154221553	-1.0677755224156769	0.0	1.0	1.0	-0.0	0.5241739154221553	-1.0677755224156769
170250000	0.2100630195747173	0.35343212707534977	-1.13425035098089	0.0	1.0	1.0	0.0	0.35343212707534977	-1.13425035098089
170300000	-4.626700595141918	0.6352351783104547	-0.9976506998561078	0.0	1.0	1.0	-0.0	0.6352351783104547	-0.9976506998561078
170350000	-0.09525422869102468	0.39722036517931764	-1.161356597677573	1.0	1.0	1.0	-0.09525422869102468	0.39722036517931764	-1.161356597677573
170400000	-2.2399473769691944	0.17287827209293102	-1.1803355609544712	0.0	1.0	1.0	-0.0	0.17287827209293102	-1.1803355609544712
170450000	2.247473261144713	0.2880693205668006	-1.143192533395555	0.0	1.0	1.0	0.0	0.2880693205668006	-1.143192533395555
170500000	2.5456629670440516	0.5224926868414168	-1.0576752792611401	0.0	1.0	1.0	0.0	0.5224926868414168	-1.0576752792611401
170550000	4.982377207208507	0.3271757753957724	-0.9594619049727473	0.0	1.0	1.0	0.0	0.3271757753957724	-0.9594619049727473
170600000	-4.0452605378489555	-1.5140118102863998	-1.1055782667588936	0.0	0.0	1.0	-0.0	-0.0	-1.1055782667588936
170650000	-0.8444962853412951	0.5400955678614834	-1.1202686306999288	0.0	1.0	1.0	-0.0	0.5400955678614834	-1.1202686306999288
170700000	-0.19718889602538492	0.18504203563541768	-1.1091129166961182	0.0	1.0	1.0	-0.0	0.18504203563541768	-1.1091129166961182
