# BEAST v1.9.0 Prerelease #0fccb02
# Generated Wed Aug 16 14:34:49 CEST 2017 [seed=1502886884603]
# -beagle_SSE batRABV_8Pglm.xml
state	host.coefficients1	host.coefficients2	host.coefficients3	host.coefficients4	host.coefficients5	host.coefficients6	host.coefficients7	host.coefficients8	host.coefIndicators1	host.coefIndicators2	host.coefIndicators3	host.coefIndicators4	host.coefIndicators5	host.coefIndicators6	host.coefIndicators7	host.coefIndicators8	host.coefficientsTimesIndicators1	host.coefficientsTimesIndicators2	host.coefficientsTimesIndicators3	host.coefficientsTimesIndicators4	host.coefficientsTimesIndicators5	host.coefficientsTimesIndicators6	host.coefficientsTimesIndicators7	host.coefficientsTimesIndicators8
15750000	-0.6355963072389218	1.2728923573232516	-1.9779274578358228	-2.895399555191906	-0.3684675845000682	0.9597320796309904	0.6228744244849641	-0.41803390529260664	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6355963072389218	0.0	-0.0	-0.0	-0.0	0.0	0.6228744244849641	-0.0
15800000	-0.665760765389016	0.3241704085795626	-0.8606295871414358	0.182470904641457	0.5338120874661185	4.529721856446995	-3.174875138378785	0.6363332753938595	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.665760765389016	0.3241704085795626	-0.0	0.0	0.0	0.0	-0.0	0.0
15850000	-0.5908018671914614	-0.11484411150282124	2.2944116120616944	-2.0524972519971385	-2.3410919805971404	-0.21804995781166336	0.5743044923523459	1.1403490621238663	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5908018671914614	-0.0	0.0	-0.0	-0.0	-0.0	0.5743044923523459	0.0
15900000	-0.6031233170828928	2.9803182640387367	1.7813141451491452	-0.0656140885515004	1.1393947972300544	-0.48093314242914026	0.8018928615800047	-1.935974575971804	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6031233170828928	0.0	0.0	-0.0	0.0	-0.0	0.8018928615800047	-0.0
15950000	-0.5965647382394943	1.0470290329419092	-0.07476026463678753	0.38436315020964584	-1.8698748268399425	-0.35687055722239114	0.7796633711019669	0.3615697225625875	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5965647382394943	0.0	-0.0	0.0	-0.0	-0.0	0.7796633711019669	0.3615697225625875
16000000	-0.6811444986105128	0.6719900882080498	0.6956877784462345	5.311578651326177	1.0360989120809916	1.594669165145035	0.4474807484143421	-3.0386185415153415	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6811444986105128	0.6719900882080498	0.0	0.0	0.0	0.0	0.4474807484143421	-0.0
16050000	-0.7348643507204153	0.7613410890368062	-1.4364863358093776	-1.6352073353824115	1.823492067959449	2.0488316411749596	0.46070908249751186	-1.1973950082350413	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7348643507204153	0.7613410890368062	-0.0	-0.0	0.0	0.0	0.46070908249751186	-0.0
16100000	-0.7335504102061725	0.5456017158422815	2.9116710794221183	1.8505940004343564	1.7575739262827192	-1.028794855745446	0.7307472808040714	3.0936866234125855	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7335504102061725	0.5456017158422815	0.0	0.0	0.0	-0.0	0.7307472808040714	0.0
16150000	-0.500460439436399	1.1834345515443185	0.04555294928837542	1.0950523239361676	2.9852951777844665	-4.819417810430733	0.5744924371604466	-2.002682435569752	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.500460439436399	0.0	0.0	0.0	0.0	-0.0	0.5744924371604466	-0.0
16200000	-0.6931129199296772	0.24629393072354513	-2.524334586673724	-0.8502629264039999	0.6716220492069565	-1.0709147762834421	0.5542340589972954	-0.15528989964862286	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6931129199296772	0.0	-0.0	-0.0	0.0	-0.0	0.5542340589972954	-0.0
16250000	-0.5373129728848439	1.0330673393813499	1.2220988664524786	0.7552739633505379	-1.6855980722163215	-1.673645214262915	0.1703992468969275	-1.0599977214477998	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5373129728848439	0.0	0.0	0.0	-0.0	-0.0	0.0	-0.0
16300000	-0.5226870062253614	-0.08106571551044131	-0.06282087115243155	-0.8254685084871902	0.7363496078640868	0.6878871697957519	0.6755224247104216	-4.082794664955437	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.5226870062253614	-0.0	-0.06282087115243155	-0.0	0.0	0.0	0.6755224247104216	-0.0
16350000	-0.6222305046898694	0.45782151428833096	-2.7621527360180327	-0.5018255780409786	-0.1880724429488614	-1.827207441156145	0.669265793036989	1.9397206820040334	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6222305046898694	0.45782151428833096	-0.0	-0.0	-0.0	-0.0	0.669265793036989	0.0
16400000	-0.6823574972219052	1.2997639016522176	-1.631082225696703	0.18390120481301309	-1.8865574770484392	1.6329895568171318	0.6570843834101453	-0.052573992635271946	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	-0.6823574972219052	0.0	-0.0	0.18390120481301309	-0.0	0.0	0.6570843834101453	-0.0
16450000	-0.6249300043964364	0.7681875736897533	2.6221582944242003	-1.0273587731101628	-0.7020527747507546	0.0891562244799656	0.4262437113939519	1.4296205717764352	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6249300043964364	0.0	0.0	-0.0	-0.0	0.0	0.0	0.0
16500000	-0.8132911188814956	0.7868733287730048	0.8464720893634347	-2.940164372237917	-1.530104711419847	0.6395363484178129	0.623686165998795	0.30442905816932975	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.8132911188814956	0.7868733287730048	0.0	-0.0	-0.0	0.0	0.623686165998795	0.30442905816932975
16550000	-0.739802163662026	-4.84698445306614	2.8560403411614184	-3.4609399198884168	-1.5331505834100907	1.1177586782130844	0.759044849826138	2.2684844721370574	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.739802163662026	-0.0	0.0	-0.0	-0.0	0.0	0.759044849826138	0.0
16600000	-0.618501316187013	-0.5993182398768027	0.7695800427724792	-0.8906795803093939	-1.2272839201946004	-2.988681900075833	0.5929443433099055	0.6527040468913903	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	-0.618501316187013	-0.0	0.7695800427724792	-0.0	-0.0	-0.0	0.5929443433099055	0.6527040468913903
16650000	-0.5846301698782714	3.230359429873811	-0.707500426522314	0.49043935241435593	5.0879169584504655	-0.864655171462159	0.4605297220058682	0.6809152898145687	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5846301698782714	0.0	-0.0	0.0	0.0	-0.0	0.4605297220058682	0.6809152898145687
16700000	-0.6849248839197435	0.8415812109964796	-1.564858625277505	0.869497703817226	-1.1090023227005386	2.3293705719359226	0.5413822398589222	0.5643737552678493	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6849248839197435	0.0	-0.0	0.0	-0.0	0.0	0.5413822398589222	0.5643737552678493
16750000	-0.7507388055487713	1.0772981418854106	-2.6090599202689733	-0.897496626062041	0.9981055487469856	1.753875429425353	0.5948368715826116	3.909544547598331	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7507388055487713	1.0772981418854106	-0.0	-0.0	0.0	0.0	0.5948368715826116	0.0
16800000	-0.9013553180403004	0.7380618890500086	-0.3402382302612106	4.943121618832654	-1.1215380002445108	-0.3967276601341091	0.558860620344481	-2.1215821187031643	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.9013553180403004	0.7380618890500086	-0.0	0.0	-0.0	-0.0	0.558860620344481	-0.0
16850000	-0.7043484375627356	0.7943396891673709	-0.0020239620332435145	1.589411100603105	4.17901803242062	0.11537950244840967	0.4971079426207123	-4.8261729695025535	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7043484375627356	0.7943396891673709	-0.0	0.0	0.0	0.0	0.4971079426207123	-0.0
16900000	-0.8136028979323682	0.8264881876197219	0.9919780180216479	1.6740480002709524	-0.5030425135783968	-1.202694436927477	0.6059563102606152	-3.029578767088035	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8136028979323682	0.8264881876197219	0.0	0.0	-0.0	-0.0	0.6059563102606152	-0.0
16950000	-0.5783254709389207	0.3323855738115302	0.5855782574260318	-0.9954068853226598	-1.1683577399101939	-3.7188813594496226	0.0348180214919598	1.4415725922262654	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5783254709389207	0.0	0.0	-0.0	-0.0	-0.0	0.0	0.0
17000000	-0.7207621639199747	0.6207426129556952	-2.3790578545800507	-0.7246279942286571	-0.10870613929253473	-1.8403792578925111	0.8810717149217321	1.6450633031122535	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7207621639199747	0.6207426129556952	-0.0	-0.0	-0.0	-0.0	0.8810717149217321	0.0
17050000	-0.761501544526466	0.7970472654075429	1.9668898606411016	-0.5405745887182147	0.39160444253716187	2.1058779176636295	0.7721154457497639	4.61804099373586	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.761501544526466	0.7970472654075429	0.0	-0.0	0.0	0.0	0.7721154457497639	0.0
17100000	-0.6974727249706043	-3.080961351807199	1.5814437537549284	-3.887793517426089	1.4899434876327722	-0.4321548650018855	1.0035194033220056	0.5041016596295267	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6974727249706043	-0.0	0.0	-0.0	0.0	-0.0	1.0035194033220056	0.5041016596295267
17150000	-0.7418896331833241	0.8736487779815639	2.297205395750744	1.5424054526718822	3.123862452014584	0.65816036701885	0.7854330288692855	-1.992549734660468	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7418896331833241	0.8736487779815639	0.0	0.0	0.0	0.0	0.7854330288692855	-0.0
17200000	-0.5820125033240242	-1.638197473040469	0.12170135767233833	-1.726975915807498	-0.9367920326264307	1.1531329338246892	0.2895523534534158	1.1436937573855723	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5820125033240242	-0.0	0.0	-0.0	-0.0	0.0	0.2895523534534158	0.0
17250000	-0.6044949545172293	0.19853814045985135	2.59071733687283	-0.24208347831564025	1.532240903489002	-1.7477846274745603	0.46199630895091454	-3.229646009845265	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6044949545172293	0.0	0.0	-0.0	0.0	-0.0	0.46199630895091454	-0.0
17300000	-0.8009273042536453	1.2345263360601197	-2.2367324938195248	-2.289606098797547	-0.41063678810727006	-0.3444770065514895	0.6694037656707701	-0.31888846761340445	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8009273042536453	1.2345263360601197	-0.0	-0.0	-0.0	-0.0	0.6694037656707701	-0.0
17350000	-0.7105620406393901	0.7075524745015515	4.140779031569716	0.08807417589452705	1.8683860993050772	-1.6859517831771327	0.5768460859724502	2.5050015906578205	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7105620406393901	0.7075524745015515	0.0	0.0	0.0	-0.0	0.5768460859724502	0.0
17400000	-0.5837937092555554	-0.20489706554677203	-0.4471606622479603	-0.15503823343374	-0.2074925028891727	-0.3799304675988979	0.7943769090267838	0.6084459998226658	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5837937092555554	-0.0	-0.0	-0.0	-0.0	-0.0	0.7943769090267838	0.6084459998226658
17450000	-0.7580616490139797	0.5515438288821576	0.2513719929217242	-1.2615252291010306	0.34571684410666037	-4.427554807476246	0.7622476456087997	-2.6126806255000705	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7580616490139797	0.5515438288821576	0.0	-0.0	0.0	-0.0	0.7622476456087997	-0.0
17500000	-0.6401530482673266	0.8496537692787677	0.28797534763711885	1.0996544701054471	0.48857123627205984	1.9767132276849981	0.6089559052996594	-2.6062142129592276	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	-0.6401530482673266	0.8496537692787677	0.28797534763711885	0.0	0.0	0.0	0.6089559052996594	-0.0
17550000	-0.6943536574588073	0.5899603086039626	0.8445686475203408	1.3278833228217308	-1.3673802747260337	-2.2856583145927845	0.7600524761845605	-3.3016339995577257	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6943536574588073	0.5899603086039626	0.0	0.0	-0.0	-0.0	0.7600524761845605	-0.0
17600000	-0.5910308192071688	1.151797958906607	1.216521668506008	-0.9619022850539578	-3.540401309468401	0.0263512881695241	0.3259223976253964	-0.3370535383927262	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5910308192071688	0.0	0.0	-0.0	-0.0	0.0	0.3259223976253964	-0.0
17650000	-0.6033461645239956	-1.8577011526326146	-0.5599346092988446	3.91219619598777	-1.2196101502750774	-0.8896116615398668	0.563919089357693	1.6614173818951739	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6033461645239956	-0.0	-0.0	0.0	-0.0	-0.0	0.563919089357693	0.0
17700000	-0.8235699723012184	0.8038042887174508	-0.2687278750544555	-2.885171807960382	-0.43127887620999106	-2.7765833248125333	0.6041161698301472	-1.9236499695458964	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8235699723012184	0.8038042887174508	-0.0	-0.0	-0.0	-0.0	0.6041161698301472	-0.0
17750000	-0.7068201083655721	0.9849995212455716	0.3962281324275901	-1.6165552702730168	2.323756567054768	1.5166146617053848	0.5824213897619649	-0.015129363102952209	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7068201083655721	0.0	0.0	-0.0	0.0	0.0	0.5824213897619649	-0.0
17800000	-0.6032741357796021	1.0608160198962715	1.773287858495467	-1.4575228612627142	-0.6987616595647692	-4.410507559588658	0.3223426002917561	2.1268029387119136	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6032741357796021	1.0608160198962715	0.0	-0.0	-0.0	-0.0	0.3223426002917561	0.0
17850000	-0.6479589762929401	0.5309270172772318	-2.1731755515599662	1.3515252868408558	1.6956863258582309	1.8746664684783276	0.6370203344453854	0.5715341263169971	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6479589762929401	0.5309270172772318	-0.0	0.0	0.0	0.0	0.6370203344453854	0.5715341263169971
17900000	-0.8202927122828083	0.6409952222970762	0.003250475362900101	1.8059690063379088	0.01903706817815892	1.5562132012365533	0.6425659610284663	0.26077863935515433	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	-0.8202927122828083	0.6409952222970762	0.003250475362900101	0.0	0.01903706817815892	0.0	0.6425659610284663	0.26077863935515433
17950000	-0.6197658759796194	0.7133786890568381	-1.4609203511967521	3.1567518227897606	-1.0665957194071756	0.4496587391364155	0.39442369020159923	1.6478944341692099	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6197658759796194	0.7133786890568381	-0.0	0.0	-0.0	0.0	0.39442369020159923	0.0
18000000	-0.6784381613109014	0.7889364158001714	1.1957377067752808	-2.0689241279835677	-4.827337624509361	0.19390957687965585	0.6971293283995148	-2.835466645835855	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6784381613109014	0.7889364158001714	0.0	-0.0	-0.0	0.0	0.6971293283995148	-0.0
18050000	-0.5398037988894256	1.035087216036146	0.5860901513369198	3.149573464173998	-0.2561522806876809	0.6465644902178893	0.592582027441515	0.5222111086673188	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.5398037988894256	0.0	0.0	0.0	-0.0	0.0	0.592582027441515	0.5222111086673188
18100000	-0.5924013138655017	-0.2958203031832385	-2.3291068556905437	2.3075073752322632	0.6728303699543055	-2.6083191962239742	0.8042101904548749	-2.7003700691208277	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5924013138655017	-0.0	-0.0	0.0	0.0	-0.0	0.8042101904548749	-0.0
18150000	-0.6687300856703717	0.7595923203939203	-2.3784222808140014	-2.065320091957739	-0.699042668273995	0.356959209379698	0.694025435158207	1.2307642263120577	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6687300856703717	0.7595923203939203	-0.0	-0.0	-0.0	0.0	0.694025435158207	0.0
18200000	-0.6548440893588348	0.8411156574063691	-3.6732134834122383	-2.0806574997969247	0.4407383730619745	-0.363662438234895	0.5258538606261376	3.0797090300402954	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6548440893588348	0.8411156574063691	-0.0	-0.0	0.0	-0.0	0.5258538606261376	0.0
18250000	-0.7657478223339176	0.619625390414401	-4.6138065935071815	1.0113943825518046	1.2210091872009867	-0.7681272388207676	0.5322387537798413	0.00784887662867606	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.7657478223339176	0.619625390414401	-0.0	0.0	0.0	-0.0	0.5322387537798413	0.00784887662867606
18300000	-0.7176575571939313	0.7540411477672434	-1.0105612105692596	1.4131704433467605	0.5796547411023012	-2.6509389014757434	0.604671000224024	-0.5613305856610958	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7176575571939313	0.7540411477672434	-0.0	0.0	0.0	-0.0	0.604671000224024	-0.0
18350000	-0.6048156198734613	-1.478282739413018	-0.597154753849894	0.6843325054840135	-2.1740808658286124	-1.337434097207723	0.4178592757856025	0.5975294461919061	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6048156198734613	-0.0	-0.0	0.0	-0.0	-0.0	0.4178592757856025	0.5975294461919061
18400000	-0.6446095520745736	-0.4664853779726351	-2.498837234701002	-4.065620391062243	-1.346102889212543	-1.957759511179227	0.6668306868990093	-2.343640680387252	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6446095520745736	-0.0	-0.0	-0.0	-0.0	-0.0	0.6668306868990093	-0.0
18450000	-0.6523020305617292	0.8590433355242083	3.3995824890529307	4.5414330935025236	-0.19618475715845898	1.0345138161837193	0.28262501728009604	2.8224241406789825	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6523020305617292	0.8590433355242083	0.0	0.0	-0.0	0.0	0.28262501728009604	0.0
18500000	-0.8106680043801336	0.483536183289655	-0.9164866830118003	1.5443914824792215	-1.0947099041782853	-1.2696873769412944	2.883900389660784	0.11642740219423489	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8106680043801336	0.483536183289655	-0.0	0.0	-0.0	-0.0	0.0	0.0
18550000	-0.8060020088461989	0.9656858933615643	1.5023846676654773	0.5944880692017585	-1.5987554673404372	-4.35308035671804	0.6884458625085191	3.047237625730583	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8060020088461989	0.9656858933615643	0.0	0.0	-0.0	-0.0	0.6884458625085191	0.0
18600000	-0.7739196656040878	0.6244554039208715	4.322788108407743	-1.321632891782922	0.33197237169358856	-0.4277632673641499	-2.3404228200349295	-2.6419375509335126	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7739196656040878	0.6244554039208715	0.0	-0.0	0.0	-0.0	-0.0	-0.0
18650000	-0.7939329013361105	0.9167058021891458	-0.7754132183280535	-2.8752201181986496	-0.33395231548420123	-0.399951512438718	0.5194855166857694	-0.9928359494476238	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7939329013361105	0.9167058021891458	-0.0	-0.0	-0.0	-0.0	0.5194855166857694	-0.0
18700000	-0.6883349150997765	1.8599694762314818	-1.0137719777733771	-0.325031777841057	3.4508632361325735	3.365984067007201	0.73339120557314	0.47959943154675927	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6883349150997765	0.0	-0.0	-0.0	0.0	0.0	0.73339120557314	0.47959943154675927
18750000	-0.6910508338928063	0.8317352500321746	-0.8176068556663351	-1.7024124818543094	2.346684211525819	-3.571803871452443	1.6283716938594202	0.681602611327794	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.6910508338928063	0.8317352500321746	-0.0	-0.0	0.0	-0.0	0.0	0.0
18800000	-0.5989183511192032	0.30439235839953316	-0.25356729192156874	1.5177895026966215	1.3706732302498055	0.23336322165280896	-0.7870653108425025	0.5728432050033689	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5989183511192032	0.0	-0.0	0.0	0.0	0.0	-0.0	0.0
18850000	-0.9173276182092682	0.7279757893270016	-2.2074853645013692	0.06809984458987296	-0.48325310024824875	-1.2495832062021228	0.6172781632714507	-2.171528120229642	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.9173276182092682	0.7279757893270016	-0.0	0.0	-0.0	-0.0	0.6172781632714507	-0.0
18900000	-0.7230725614131652	0.8699984244709501	-3.7689360557072	0.0776313501763323	-1.620815990257239	1.3592387261881225	0.5425881781465195	1.1647515120880998	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7230725614131652	0.8699984244709501	-0.0	0.0	-0.0	0.0	0.5425881781465195	0.0
18950000	-0.6743698060189685	-2.1236925357279586	-3.0291390936389986	1.9144427075554455	-2.8508248253623023	0.2534193960181851	0.8309661967375528	1.3293968704026387	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6743698060189685	-0.0	-0.0	0.0	-0.0	0.0	0.8309661967375528	0.0
19000000	-0.5955986157330558	0.823490089845196	2.298075838680803	0.5373472266778772	-2.5382594529527487	1.74363221955337	3.1628832588642815	-1.8523786119795091	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5955986157330558	0.823490089845196	0.0	0.0	-0.0	0.0	0.0	-0.0
19050000	-0.8037331912575245	1.1413201661149825	-0.03585075921517159	-2.5164074178346847	-3.6580406995365067	1.0197778687028058	0.679510276566676	1.5234650561553695	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8037331912575245	1.1413201661149825	-0.0	-0.0	-0.0	0.0	0.679510276566676	0.0
19100000	-0.5730486879367251	-1.0881296005657854	5.399377110724805	-1.8319547942292496	-1.3298154995717586	-1.68306135592354	2.2580232125565036	-3.550056067111194	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.5730486879367251	-0.0	0.0	-0.0	-0.0	-0.0	0.0	-0.0
19150000	-0.6703348601543385	0.7195558800289574	-1.956568607743867	0.9478488158925409	0.13715705099012995	0.582912145220126	0.435524639318806	-0.4684795931036362	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6703348601543385	0.0	-0.0	0.0	0.0	0.0	0.435524639318806	-0.0
19200000	-0.7712490058975447	0.5059902430261135	-0.5856549841247145	-3.8906868679589284	2.2232790157066553	2.9364103466866975	0.7151197790395096	-2.188216691115333	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.7712490058975447	0.5059902430261135	-0.0	-0.0	0.0	0.0	0.7151197790395096	-0.0
19250000	-0.6571546925677006	0.7406380718663587	-1.4119330071205791	-0.8170015967527245	2.2246398110157926	-0.03197807876442632	0.48167615763566923	0.03301200287977741	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6571546925677006	0.7406380718663587	-0.0	-0.0	0.0	-0.0	0.48167615763566923	0.0
19300000	-0.4779550817398103	2.702987580836331	-3.199304189877538	1.1309422752196994	0.43205930086169125	4.302091760636276	1.55231977662906	0.6318719977629046	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.4779550817398103	0.0	-0.0	0.0	0.0	0.0	0.0	0.0
19350000	-0.6216847893807068	0.38558706033168494	2.140413859581352	-0.7017011762415323	-0.17506251518876045	3.3626805612750026	0.5573360622349113	-2.1497654966203448	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6216847893807068	0.38558706033168494	0.0	-0.0	-0.0	0.0	0.5573360622349113	-0.0
19400000	-0.6502318673954816	4.105001182600531	0.30482463093479617	1.7050855746925861	-2.1077467141770563	-0.22158066265185364	0.7908776085389455	0.4505284273561259	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	-0.6502318673954816	0.0	0.0	0.0	-0.0	-0.22158066265185364	0.7908776085389455	0.4505284273561259
19450000	-0.5244488339004114	-0.9226325541908014	0.9605256361059206	-0.20900287644482077	0.5067820747826194	-3.4293529827611975	0.683824878969447	1.1491892151627998	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5244488339004114	-0.0	0.0	-0.0	0.0	-0.0	0.683824878969447	0.0
19500000	-0.5619648262210022	0.4412304625077203	3.048517812117446	1.7454689844405535	1.5407877576163322	-1.6582187936818311	0.5477946750743045	-3.0171837736103058	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.5619648262210022	0.4412304625077203	0.0	0.0	0.0	-0.0	0.5477946750743045	-0.0
19550000	-0.6141480483226305	1.112481337265372	-0.8704817538026272	-2.38431397089992	-0.1718752104826229	0.49313875443287253	0.7348672443837517	-2.4585528849977893	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6141480483226305	0.0	-0.0	-0.0	-0.0	0.0	0.7348672443837517	-0.0
19600000	-0.6222937304334303	-2.322361524462869	-2.604905995776967	-0.5000081575190758	-1.888902592826055	-1.3422127908873749	0.6672107312196638	1.3814303641249182	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6222937304334303	-0.0	-0.0	-0.0	-0.0	-0.0	0.6672107312196638	0.0
19650000	-0.8145490268543307	0.8855625271528387	3.059700194847959	-1.6890219737576304	-1.1565477662910228	-0.04813498592383836	0.6345506535682243	0.2775594496231002	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.8145490268543307	0.8855625271528387	0.0	-0.0	-0.0	-0.0	0.6345506535682243	0.0
19700000	-0.6084403930842457	-0.2396576322151887	-1.9494491870495192	0.7335936457160281	-1.9839604049593014	-0.12819094548954346	0.44216868728794134	0.5094629670743362	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	-0.6084403930842457	-0.0	-0.0	0.0	-0.0	-0.0	0.44216868728794134	0.5094629670743362
19750000	-0.6885562277394929	0.5338724556659633	-1.4779923847827061	0.16264874846802468	-0.04939020417132515	-1.4223411731940043	0.8164032307280238	0.928708258311056	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.6885562277394929	0.5338724556659633	-0.0	0.0	-0.0	-0.0	0.8164032307280238	0.0
